Time,Weight
"04/03/2019, 21:54:03",97.07
"04/03/2019, 21:54:23",97.06
"04/03/2019, 21:54:43",97.05
"04/03/2019, 21:55:03",97.04
"04/03/2019, 21:55:23",97.03
"04/03/2019, 21:55:43",97.02
"04/03/2019, 21:56:03",97.01
"04/03/2019, 21:56:23",97
"04/03/2019, 21:56:43",96.99
"04/03/2019, 21:57:03",96.98
"04/03/2019, 21:57:23",96.97
"04/03/2019, 21:57:43",96.96
"04/03/2019, 21:58:03",96.95
"04/03/2019, 21:58:23",96.94
"04/03/2019, 21:58:43",96.93
"04/03/2019, 21:59:03",96.92
"04/03/2019, 21:59:23",96.91
"04/03/2019, 21:59:43",96.9
"04/03/2019, 22:00:03",96.89
"04/03/2019, 22:00:23",96.88
"04/03/2019, 22:00:43",96.87
"04/03/2019, 22:01:03",96.86
"04/03/2019, 22:01:23",96.85
"04/03/2019, 22:01:43",96.84
"04/03/2019, 22:02:03",96.83
"04/03/2019, 22:02:23",96.82
"04/03/2019, 22:02:43",96.81
"04/03/2019, 22:03:03",96.8
"04/03/2019, 22:03:23",96.79
"04/03/2019, 22:03:43",96.78
"04/03/2019, 22:04:03",96.77
"04/03/2019, 22:04:23",96.76
"04/03/2019, 22:04:43",96.75
"04/03/2019, 22:05:03",96.74
"04/03/2019, 22:05:23",96.73
"04/03/2019, 22:05:43",96.72
"04/03/2019, 22:06:03",96.71
"04/03/2019, 22:06:23",96.7
"04/03/2019, 22:06:43",96.69
"04/03/2019, 22:07:03",96.68
"04/03/2019, 22:07:23",96.67
"04/03/2019, 22:07:43",96.66
"04/03/2019, 22:08:03",96.65
"04/03/2019, 22:08:23",96.64
"04/03/2019, 22:08:43",96.63
"04/03/2019, 22:09:03",96.62
"04/03/2019, 22:09:23",96.61
"04/03/2019, 22:09:43",96.6
"04/03/2019, 22:10:03",96.59
"04/03/2019, 22:10:23",96.58
"04/03/2019, 22:10:43",96.57
"04/03/2019, 22:11:03",96.56
"04/03/2019, 22:11:23",96.55
"04/03/2019, 22:11:43",96.54
"04/03/2019, 22:12:03",96.53
"04/03/2019, 22:12:23",96.52
"04/03/2019, 22:12:43",96.51
"04/03/2019, 22:13:03",96.5
"04/03/2019, 22:13:23",96.49
"04/03/2019, 22:13:43",96.48
"04/03/2019, 22:14:03",96.47
"04/03/2019, 22:14:23",96.46
"04/03/2019, 22:14:43",96.45
"04/03/2019, 22:15:03",96.44
"04/03/2019, 22:15:23",96.43
"04/03/2019, 22:15:43",96.42
"04/03/2019, 22:16:03",96.41
"04/03/2019, 22:16:23",96.4
"04/03/2019, 22:16:43",96.39
"04/03/2019, 22:17:03",96.38
"04/03/2019, 22:17:23",96.37
"04/03/2019, 22:17:43",96.36
"04/03/2019, 22:18:03",96.35
"04/03/2019, 22:18:23",96.34
"04/03/2019, 22:18:43",96.33
"04/03/2019, 22:19:03",96.32
"04/03/2019, 22:19:23",96.31
"04/03/2019, 22:19:43",96.3
"04/03/2019, 22:20:03",96.29
"04/03/2019, 22:20:23",96.28
"04/03/2019, 22:20:43",96.27
"04/03/2019, 22:21:03",96.26
"04/03/2019, 22:21:23",96.25
"04/03/2019, 22:21:43",96.24
"04/03/2019, 22:22:03",96.23
"04/03/2019, 22:22:23",96.22
"04/03/2019, 22:22:43",96.21
"04/03/2019, 22:23:03",96.2
"04/03/2019, 22:23:23",96.19
"04/03/2019, 22:23:43",96.18
"04/03/2019, 22:24:03",96.17
"04/03/2019, 22:24:23",96.16
"04/03/2019, 22:24:43",96.15
"04/03/2019, 22:25:03",96.14
"04/03/2019, 22:25:23",96.13
"04/03/2019, 22:25:43",96.12
"04/03/2019, 22:26:03",96.11
"04/03/2019, 22:26:23",96.1
"04/03/2019, 22:26:43",96.09
"04/03/2019, 22:27:03",96.08
"04/03/2019, 22:27:23",96.07
"04/03/2019, 22:27:43",96.06
"04/03/2019, 22:28:03",96.05
"04/03/2019, 22:28:23",96.04
"04/03/2019, 22:28:43",96.03
"04/03/2019, 22:29:03",96.02
"04/03/2019, 22:29:23",96.01
"04/03/2019, 22:29:43",96
"04/03/2019, 22:30:03",95.99
"04/03/2019, 22:30:23",95.98
"04/03/2019, 22:30:43",95.97
"04/03/2019, 22:31:03",95.96
"04/03/2019, 22:31:23",95.95
"04/03/2019, 22:31:43",95.94
"04/03/2019, 22:32:03",95.93
"04/03/2019, 22:32:23",95.92
"04/03/2019, 22:32:43",95.91
"04/03/2019, 22:33:03",95.9
"04/03/2019, 22:33:23",95.89
"04/03/2019, 22:33:43",95.88
"04/03/2019, 22:34:03",95.87
"04/03/2019, 22:34:23",95.86
"04/03/2019, 22:34:43",95.85
"04/03/2019, 22:35:03",95.84
"04/03/2019, 22:35:23",95.83
"04/03/2019, 22:35:43",95.82
"04/03/2019, 22:36:03",95.81
"04/03/2019, 22:36:23",95.8
"04/03/2019, 22:36:43",95.79
"04/03/2019, 22:37:03",95.78
"04/03/2019, 22:37:23",95.77
"04/03/2019, 22:37:43",95.76
"04/03/2019, 22:38:03",95.75
"04/03/2019, 22:38:23",95.74
"04/03/2019, 22:38:43",95.73
"04/03/2019, 22:39:03",95.72
"04/03/2019, 22:39:23",95.71
"04/03/2019, 22:39:43",95.7
"04/03/2019, 22:40:03",95.69
"04/03/2019, 22:40:23",95.68
"04/03/2019, 22:40:43",95.67
"04/03/2019, 22:41:03",95.66
"04/03/2019, 22:41:23",95.65
"04/03/2019, 22:41:43",95.64
"04/03/2019, 22:42:03",95.63
"04/03/2019, 22:42:23",95.62
"04/03/2019, 22:42:43",95.61
"04/03/2019, 22:43:03",95.6
"04/03/2019, 22:43:23",95.59
"04/03/2019, 22:43:43",95.58
"04/03/2019, 22:44:03",95.57
"04/03/2019, 22:44:23",95.56
"04/03/2019, 22:44:43",95.55
"04/03/2019, 22:45:03",95.54
"04/03/2019, 22:45:23",95.53
"04/03/2019, 22:45:43",95.52
"04/03/2019, 22:46:03",95.51
"04/03/2019, 22:46:23",95.5
"04/03/2019, 22:46:43",95.49
"04/03/2019, 22:47:03",95.48
"04/03/2019, 22:47:23",95.47
"04/03/2019, 22:47:43",95.46
"04/03/2019, 22:48:03",95.45
"04/03/2019, 22:48:23",95.44
"04/03/2019, 22:48:43",95.43
"04/03/2019, 22:49:03",95.42
"04/03/2019, 22:49:23",95.41
"04/03/2019, 22:49:43",95.4
"04/03/2019, 22:50:03",95.39
"04/03/2019, 22:50:23",95.38
"04/03/2019, 22:50:43",95.37
"04/03/2019, 22:51:03",95.36
"04/03/2019, 22:51:23",95.35
"04/03/2019, 22:51:43",95.34
"04/03/2019, 22:52:03",95.33
"04/03/2019, 22:52:23",95.32
"04/03/2019, 22:52:43",95.31
"04/03/2019, 22:53:03",95.3
"04/03/2019, 22:53:23",95.29
"04/03/2019, 22:53:43",95.28
"04/03/2019, 22:54:03",95.27
"04/03/2019, 22:54:23",95.26
"04/03/2019, 22:54:43",95.25
"04/03/2019, 22:55:03",95.24
"04/03/2019, 22:55:23",95.23
"04/03/2019, 22:55:43",95.22
"04/03/2019, 22:56:03",95.21
"04/03/2019, 22:56:23",95.2
"04/03/2019, 22:56:43",95.19
"04/03/2019, 22:57:03",95.18
"04/03/2019, 22:57:23",95.17
"04/03/2019, 22:57:43",95.16
"04/03/2019, 22:58:03",95.15
"04/03/2019, 22:58:23",95.14
"04/03/2019, 22:58:43",95.13
"04/03/2019, 22:59:03",95.12
"04/03/2019, 22:59:23",95.11
"04/03/2019, 22:59:43",95.1
"04/03/2019, 23:00:03",95.09
"04/03/2019, 23:00:23",95.08
"04/03/2019, 23:00:43",95.07
"04/03/2019, 23:01:03",95.06
"04/03/2019, 23:01:23",95.05
"04/03/2019, 23:01:43",95.04
"04/03/2019, 23:02:03",95.03
"04/03/2019, 23:02:23",95.02
"04/03/2019, 23:02:43",95.01
"04/03/2019, 23:03:03",95
"04/03/2019, 23:03:23",94.99
"04/03/2019, 23:03:43",94.98
"04/03/2019, 23:04:03",94.97
"04/03/2019, 23:04:23",94.96
"04/03/2019, 23:04:43",94.95
"04/03/2019, 23:05:03",94.94
"04/03/2019, 23:05:23",94.93
"04/03/2019, 23:05:43",94.92
"04/03/2019, 23:06:03",94.91
"04/03/2019, 23:06:23",94.9
"04/03/2019, 23:06:43",94.89
"04/03/2019, 23:07:03",94.88
"04/03/2019, 23:07:23",94.87
"04/03/2019, 23:07:43",94.86
"04/03/2019, 23:08:03",94.85
"04/03/2019, 23:08:23",94.84
"04/03/2019, 23:08:43",94.83
"04/03/2019, 23:09:03",94.82
"04/03/2019, 23:09:23",94.81
"04/03/2019, 23:09:43",94.8
"04/03/2019, 23:10:03",94.79
"04/03/2019, 23:10:23",94.78
"04/03/2019, 23:10:43",94.77
"04/03/2019, 23:11:03",94.76
"04/03/2019, 23:11:23",94.75
"04/03/2019, 23:11:43",94.74
"04/03/2019, 23:12:03",94.73
"04/03/2019, 23:12:23",94.72
"04/03/2019, 23:12:43",94.71
"04/03/2019, 23:13:03",94.7
"04/03/2019, 23:13:23",94.69
"04/03/2019, 23:13:43",94.68
"04/03/2019, 23:14:03",94.67
"04/03/2019, 23:14:23",94.66
"04/03/2019, 23:14:43",94.65
"04/03/2019, 23:15:03",94.64
"04/03/2019, 23:15:23",94.63
"04/03/2019, 23:15:43",94.62
"04/03/2019, 23:16:03",94.61
"04/03/2019, 23:16:23",94.6
"04/03/2019, 23:16:43",94.59
"04/03/2019, 23:17:03",94.58
"04/03/2019, 23:17:23",94.57
"04/03/2019, 23:17:43",94.56
"04/03/2019, 23:18:03",94.55
"04/03/2019, 23:18:23",94.54
"04/03/2019, 23:18:43",94.53
"04/03/2019, 23:19:03",94.52
"04/03/2019, 23:19:23",94.51
"04/03/2019, 23:19:43",94.5
"04/03/2019, 23:20:03",94.49
"04/03/2019, 23:20:23",94.48
"04/03/2019, 23:20:43",94.47
"04/03/2019, 23:21:03",94.46
"04/03/2019, 23:21:23",94.45
"04/03/2019, 23:21:43",94.44
"04/03/2019, 23:22:03",94.43
"04/03/2019, 23:22:23",94.42
"04/03/2019, 23:22:43",94.41
"04/03/2019, 23:23:03",94.4
"04/03/2019, 23:23:23",94.39
"04/03/2019, 23:23:43",94.38
"04/03/2019, 23:24:03",94.37
"04/03/2019, 23:24:23",94.36
"04/03/2019, 23:24:43",94.35
"04/03/2019, 23:25:03",94.34
"04/03/2019, 23:25:23",94.33
"04/03/2019, 23:25:43",94.32
"04/03/2019, 23:26:03",94.31
"04/03/2019, 23:26:23",94.3
"04/03/2019, 23:26:43",94.29
"04/03/2019, 23:27:03",94.28
"04/03/2019, 23:27:23",94.27
"04/03/2019, 23:27:43",94.26
"04/03/2019, 23:28:03",94.25
"04/03/2019, 23:28:23",94.24
"04/03/2019, 23:28:43",94.23
"04/03/2019, 23:29:03",94.22
"04/03/2019, 23:29:23",94.21
"04/03/2019, 23:29:43",94.2
"04/03/2019, 23:30:03",94.19
"04/03/2019, 23:30:23",94.18
"04/03/2019, 23:30:43",94.17
"04/03/2019, 23:31:03",94.16
"04/03/2019, 23:31:23",94.15
"04/03/2019, 23:31:43",94.14
"04/03/2019, 23:32:03",94.13
"04/03/2019, 23:32:23",94.12
"04/03/2019, 23:32:43",94.11
"04/03/2019, 23:33:03",94.1
"04/03/2019, 23:33:23",94.09
"04/03/2019, 23:33:43",94.08
"04/03/2019, 23:34:03",94.07
"04/03/2019, 23:34:23",94.06
"04/03/2019, 23:34:43",94.05
"04/03/2019, 23:35:03",94.04
"04/03/2019, 23:35:23",94.03
"04/03/2019, 23:35:43",94.02
"04/03/2019, 23:36:03",94.01
"04/03/2019, 23:36:23",94
"04/03/2019, 23:36:43",93.99
"04/03/2019, 23:37:03",93.98
"04/03/2019, 23:37:23",93.97
"04/03/2019, 23:37:43",93.96
"04/03/2019, 23:38:03",93.95
"04/03/2019, 23:38:23",93.94
"04/03/2019, 23:38:43",93.93
"04/03/2019, 23:39:03",93.92
"04/03/2019, 23:39:23",93.91
"04/03/2019, 23:39:43",93.9
"04/03/2019, 23:40:03",93.89
"04/03/2019, 23:40:23",93.88
"04/03/2019, 23:40:43",93.87
"04/03/2019, 23:41:03",93.86
"04/03/2019, 23:41:23",93.85
"04/03/2019, 23:41:43",93.84
"04/03/2019, 23:42:03",93.83
"04/03/2019, 23:42:23",93.82
"04/03/2019, 23:42:43",93.81
"04/03/2019, 23:43:03",93.8
"04/03/2019, 23:43:23",93.79
"04/03/2019, 23:43:43",93.78
"04/03/2019, 23:44:03",93.77
"04/03/2019, 23:44:23",93.76
"04/03/2019, 23:44:43",93.75
"04/03/2019, 23:45:03",93.74
"04/03/2019, 23:45:23",93.73
"04/03/2019, 23:45:43",93.72
"04/03/2019, 23:46:03",93.71
"04/03/2019, 23:46:23",93.7
"04/03/2019, 23:46:43",93.69
"04/03/2019, 23:47:03",93.68
"04/03/2019, 23:47:23",93.67
"04/03/2019, 23:47:43",93.66
"04/03/2019, 23:48:03",93.65
"04/03/2019, 23:48:23",93.64
"04/03/2019, 23:48:43",93.63
"04/03/2019, 23:49:03",93.62
"04/03/2019, 23:49:23",93.61
"04/03/2019, 23:49:43",93.6
"04/03/2019, 23:50:03",93.59
"04/03/2019, 23:50:23",93.58
"04/03/2019, 23:50:43",93.57
"04/03/2019, 23:51:03",93.56
"04/03/2019, 23:51:23",93.55
"04/03/2019, 23:51:43",93.54
"04/03/2019, 23:52:03",93.53
"04/03/2019, 23:52:23",93.52
"04/03/2019, 23:52:43",93.51
"04/03/2019, 23:53:03",93.5
"04/03/2019, 23:53:23",93.49
"04/03/2019, 23:53:43",93.48
"04/03/2019, 23:54:03",93.47
"04/03/2019, 23:54:23",93.46
"04/03/2019, 23:54:43",93.45
"04/03/2019, 23:55:03",93.44
"04/03/2019, 23:55:23",93.43
"04/03/2019, 23:55:43",93.42
"04/03/2019, 23:56:03",93.41
"04/03/2019, 23:56:23",93.4
"04/03/2019, 23:56:43",93.39
"04/03/2019, 23:57:03",93.38
"04/03/2019, 23:57:23",93.37
"04/03/2019, 23:57:43",93.36
"04/03/2019, 23:58:03",93.35
"04/03/2019, 23:58:23",93.34
"04/03/2019, 23:58:43",93.33
"04/03/2019, 23:59:03",93.32
"04/03/2019, 23:59:23",93.31
"04/03/2019, 23:59:43",93.3
"04/04/2019, 00:00:03",93.29
"04/04/2019, 00:00:23",93.28
"04/04/2019, 00:00:43",93.27
"04/04/2019, 00:01:03",93.26
"04/04/2019, 00:01:23",93.25
"04/04/2019, 00:01:43",93.24
"04/04/2019, 00:02:03",93.23
"04/04/2019, 00:02:23",93.22
"04/04/2019, 00:02:43",93.21
"04/04/2019, 00:03:03",93.2
"04/04/2019, 00:03:23",93.19
"04/04/2019, 00:03:43",93.18
"04/04/2019, 00:04:03",93.17
"04/04/2019, 00:04:23",93.16
"04/04/2019, 00:04:43",93.15
"04/04/2019, 00:05:03",93.14
"04/04/2019, 00:05:23",93.13
"04/04/2019, 00:05:43",93.12
"04/04/2019, 00:06:03",93.11
"04/04/2019, 00:06:23",93.1
"04/04/2019, 00:06:43",93.09
"04/04/2019, 00:07:03",93.08
"04/04/2019, 00:07:23",93.07
"04/04/2019, 00:07:43",93.06
"04/04/2019, 00:08:03",93.05
"04/04/2019, 00:08:23",93.04
"04/04/2019, 00:08:43",93.03
"04/04/2019, 00:09:03",93.02
"04/04/2019, 00:09:23",93.01
"04/04/2019, 00:09:43",93
"04/04/2019, 00:10:03",92.99
"04/04/2019, 00:10:23",92.98
"04/04/2019, 00:10:43",92.97
"04/04/2019, 00:11:03",92.96
"04/04/2019, 00:11:23",92.95
"04/04/2019, 00:11:43",92.94
"04/04/2019, 00:12:03",92.93
"04/04/2019, 00:12:23",92.92
"04/04/2019, 00:12:43",92.91
"04/04/2019, 00:13:03",92.9
"04/04/2019, 00:13:23",92.89
"04/04/2019, 00:13:43",92.88
"04/04/2019, 00:14:03",92.87
"04/04/2019, 00:14:23",92.86
"04/04/2019, 00:14:43",92.85
"04/04/2019, 00:15:03",92.84
"04/04/2019, 00:15:23",92.83
"04/04/2019, 00:15:43",92.82
"04/04/2019, 00:16:03",92.81
"04/04/2019, 00:16:23",92.8
"04/04/2019, 00:16:43",92.79
"04/04/2019, 00:17:03",92.78
"04/04/2019, 00:17:23",92.77
"04/04/2019, 00:17:43",92.76
"04/04/2019, 00:18:03",92.75
"04/04/2019, 00:18:23",92.74
"04/04/2019, 00:18:43",92.73
"04/04/2019, 00:19:03",92.72
"04/04/2019, 00:19:23",92.71
"04/04/2019, 00:19:43",92.7
"04/04/2019, 00:20:03",92.69
"04/04/2019, 00:20:23",92.68
"04/04/2019, 00:20:43",92.67
"04/04/2019, 00:21:03",92.66
"04/04/2019, 00:21:23",92.65
