Time,Weight
"04/03/2019, 21:10:23",9.292215152
"04/03/2019, 21:10:43",9.288073691
"04/03/2019, 21:11:03",8.639833865
"04/03/2019, 21:11:23",8.63238625
"04/03/2019, 21:11:43",9.275665341
"04/03/2019, 21:12:03",8.617519188
"04/03/2019, 21:12:23",8.610099713
"04/03/2019, 21:12:43",9.263280995
"04/03/2019, 21:13:03",9.259158205
"04/03/2019, 21:13:23",9.255038073
"04/03/2019, 21:13:43",9.250920598
"04/03/2019, 21:14:03",9.246805778
"04/03/2019, 21:14:23",8.565778739
"04/03/2019, 21:14:43",8.558424423
"04/03/2019, 21:15:03",9.234477224
"04/03/2019, 21:15:23",8.543743532
"04/03/2019, 21:15:43",8.536416928
"04/03/2019, 21:16:03",8.529099534
"04/03/2019, 21:16:23",8.521791334
"04/03/2019, 21:16:43",9.213982535
"04/03/2019, 21:17:03",9.209891514
"04/03/2019, 21:17:23",9.205803126
"04/03/2019, 21:17:43",8.492650206
"04/03/2019, 21:18:03",8.485387772
"04/03/2019, 21:18:23",8.478134449
"04/03/2019, 21:18:43",8.470890222
"04/03/2019, 21:19:03",8.463655079
"04/03/2019, 21:19:23",8.456429006
"04/03/2019, 21:19:43",8.449211988
"04/03/2019, 21:20:03",8.442004012
"04/03/2019, 21:20:23",8.434805064
"04/03/2019, 21:20:43",9.16506367
"04/03/2019, 21:21:03",9.161004121
"04/03/2019, 21:21:23",9.156947182
"04/03/2019, 21:21:43",8.406099277
"04/03/2019, 21:22:03",9.148841123
"04/03/2019, 21:22:23",8.391800195
"04/03/2019, 21:22:43",8.384664059
"04/03/2019, 21:23:03",9.136701555
"04/03/2019, 21:23:23",8.370418529
"04/03/2019, 21:23:43",9.128621499
"04/03/2019, 21:24:03",8.356208565
"04/03/2019, 21:24:23",9.120551815
"04/03/2019, 21:24:43",9.116520858
"04/03/2019, 21:25:03",9.112492488
"04/03/2019, 21:25:23",9.108466703
"04/03/2019, 21:25:43",8.320838549
"04/03/2019, 21:26:03",8.313790992
"04/03/2019, 21:26:23",8.306752218
"04/03/2019, 21:26:43",8.299722215
"04/03/2019, 21:27:03",8.292700969
"04/03/2019, 21:27:23",9.084366169
"04/03/2019, 21:27:43",9.080358424
"04/03/2019, 21:28:03",9.076353247
"04/03/2019, 21:28:23",8.264703295
"04/03/2019, 21:28:43",9.068350594
"04/03/2019, 21:29:03",9.064353112
"04/03/2019, 21:29:23",8.243796344
"04/03/2019, 21:29:43",9.056365831
"04/03/2019, 21:30:03",8.229901656
"04/03/2019, 21:30:23",8.222967258
"04/03/2019, 21:30:43",8.216041472
"04/03/2019, 21:31:03",9.040421937
"04/03/2019, 21:31:23",9.036442341
"04/03/2019, 21:31:43",9.032465293
"04/03/2019, 21:32:03",8.188424192
"04/03/2019, 21:32:23",9.024518829
"04/03/2019, 21:32:43",9.02054941
"04/03/2019, 21:33:03",9.01658253
"04/03/2019, 21:33:23",9.012618187
"04/03/2019, 21:33:43",9.00865638
"04/03/2019, 21:34:03",9.004697106
"04/03/2019, 21:34:23",8.140422541
"04/03/2019, 21:34:43",8.99678615
"04/03/2019, 21:35:03",8.992834464
"04/03/2019, 21:35:23",8.988885304
"04/03/2019, 21:35:43",8.113179377
"04/03/2019, 21:36:03",8.980994551
"04/03/2019, 21:36:23",8.977052955
"04/03/2019, 21:36:43",8.973113877
"04/03/2019, 21:37:03",8.086070723
"04/03/2019, 21:37:23",8.079314482
"04/03/2019, 21:37:43",8.072566584
"04/03/2019, 21:38:03",8.957382701
"04/03/2019, 21:38:23",8.953456182
"04/03/2019, 21:38:43",8.052372828
"04/03/2019, 21:39:03",8.945610659
"04/03/2019, 21:39:23",8.941691651
"04/03/2019, 21:39:43",8.937775144
"04/03/2019, 21:40:03",8.025563872
"04/03/2019, 21:40:23",8.929949622
"04/03/2019, 21:40:43",8.012208907
"04/03/2019, 21:41:03",8.005543759
"04/03/2019, 21:41:23",8.918230041
"04/03/2019, 21:41:43",7.992238071
"04/03/2019, 21:42:03",8.910429432
"04/03/2019, 21:42:23",8.906532856
"04/03/2019, 21:42:43",8.902638762
"04/03/2019, 21:43:03",7.965724784
"04/03/2019, 21:43:23",8.894858016
"04/03/2019, 21:43:43",8.890971359
"04/03/2019, 21:44:03",7.945925259
"04/03/2019, 21:44:23",8.883205468
"04/03/2019, 21:44:43",7.93276608
"04/03/2019, 21:45:03",8.875449463
"04/03/2019, 21:45:23",8.871575162
"04/03/2019, 21:45:43",8.867703327
"04/03/2019, 21:46:03",7.906544494
"04/03/2019, 21:46:23",8.859967045
"04/03/2019, 21:46:43",7.893481895
"04/03/2019, 21:47:03",8.852240602
"04/03/2019, 21:47:23",8.848381065
"04/03/2019, 21:47:43",8.844523983
"04/03/2019, 21:48:03",8.840669353
"04/03/2019, 21:48:23",8.836817173
"04/03/2019, 21:48:43",7.854485722
"04/03/2019, 21:49:03",8.829120156
"04/03/2019, 21:49:23",8.825275315
"04/03/2019, 21:49:43",7.835094835
"04/03/2019, 21:50:03",7.828647009
"04/03/2019, 21:50:23",7.822207064
"04/03/2019, 21:50:43",8.809920362
"04/03/2019, 21:51:03",8.806087716
"04/03/2019, 21:51:23",8.802257503
"04/03/2019, 21:51:43",7.796525866
"04/03/2019, 21:52:03",8.794604371
"04/03/2019, 21:52:23",8.790781447
"04/03/2019, 21:52:43",7.777347151
"04/03/2019, 21:53:03",8.783142875
"04/03/2019, 21:53:23",7.764600301
"04/03/2019, 21:53:43",8.775513991
"04/03/2019, 21:54:03",8.771703177
"04/03/2019, 21:54:23",8.76789478
"04/03/2019, 21:54:43",7.739199689
"04/03/2019, 21:55:03",8.760285227
"04/03/2019, 21:55:23",7.726545743
"04/03/2019, 21:55:43",8.752685319
"04/03/2019, 21:56:03",7.713922581
"04/03/2019, 21:56:23",7.707622515
"04/03/2019, 21:56:43",7.701330112
"04/03/2019, 21:57:03",7.695045358
"04/03/2019, 21:57:23",8.733727639
"04/03/2019, 21:57:43",7.682498757
"04/03/2019, 21:58:03",7.676236887
"04/03/2019, 21:58:23",8.722381821
"04/03/2019, 21:58:43",8.718604669
"04/03/2019, 21:59:03",7.657496862
"04/03/2019, 21:59:23",7.651265345
"04/03/2019, 21:59:43",8.707287549
"04/03/2019, 22:00:03",8.703519947
"04/03/2019, 22:00:23",7.632616109
"04/03/2019, 22:00:43",7.626414766
"04/03/2019, 22:01:03",8.692231436
"04/03/2019, 22:01:23",8.688473357
"04/03/2019, 22:01:43",8.684717653
"04/03/2019, 22:02:03",7.601684434
"04/03/2019, 22:02:23",8.677213367
"04/03/2019, 22:02:43",7.58936414
"04/03/2019, 22:03:03",7.583215172
"04/03/2019, 22:03:23",8.66597471
"04/03/2019, 22:03:43",7.570939538
"04/03/2019, 22:04:03",7.564812851
"04/03/2019, 22:04:23",8.654757338
"04/03/2019, 22:04:43",7.552581682
"04/03/2019, 22:05:03",7.546477178
"04/03/2019, 22:05:23",8.6435612
"04/03/2019, 22:05:43",8.639833865
"04/03/2019, 22:06:03",8.636108882
"04/03/2019, 22:06:23",8.63238625
"04/03/2019, 22:06:43",7.516065026
"04/03/2019, 22:07:03",8.624948029
"04/03/2019, 22:07:23",7.503951469
"04/03/2019, 22:07:43",7.49790564
"04/03/2019, 22:08:03",8.61380828
"04/03/2019, 22:08:23",7.485835831
"04/03/2019, 22:08:43",8.606393483
"04/03/2019, 22:09:03",8.602689589
"04/03/2019, 22:09:23",8.598988029
"04/03/2019, 22:09:43",8.595288802
"04/03/2019, 22:10:03",8.591591905
"04/03/2019, 22:10:23",7.449800411
"04/03/2019, 22:10:43",8.584205097
"04/03/2019, 22:11:03",8.580515182
"04/03/2019, 22:11:23",8.576827591
"04/03/2019, 22:11:43",7.425920953
"04/03/2019, 22:12:03",8.569459371
"04/03/2019, 22:12:23",8.565778739
"04/03/2019, 22:12:43",7.40808656
"04/03/2019, 22:13:03",8.558424423
"04/03/2019, 22:13:23",8.554750736
"04/03/2019, 22:13:43",8.551079359
"04/03/2019, 22:14:03",8.547410292
"04/03/2019, 22:14:23",8.543743532
"04/03/2019, 22:14:43",8.540079078
"04/03/2019, 22:15:03",8.536416928
"04/03/2019, 22:15:23",7.360841005
"04/03/2019, 22:15:43",8.529099534
"04/03/2019, 22:16:03",8.525444286
"04/03/2019, 22:16:23",8.521791334
"04/03/2019, 22:16:43",7.337387613
"04/03/2019, 22:17:03",8.514492316
"04/03/2019, 22:17:23",7.325702975
"04/03/2019, 22:17:43",7.319871134
"04/03/2019, 22:18:03",7.314046266
"04/03/2019, 22:18:23",7.308228359
"04/03/2019, 22:18:43",7.302417404
"04/03/2019, 22:19:03",7.296613391
"04/03/2019, 22:19:23",7.290816309
"04/03/2019, 22:19:43",8.485387772
"04/03/2019, 22:20:03",8.481759972
"04/03/2019, 22:20:23",8.478134449
"04/03/2019, 22:20:43",7.267697094
"04/03/2019, 22:21:03",7.261934518
"04/03/2019, 22:21:23",8.467271516
"04/03/2019, 22:21:43",7.250429969
"04/03/2019, 22:22:03",8.46004091
"04/03/2019, 22:22:23",7.238952823
"04/03/2019, 22:22:43",8.452819366
"04/03/2019, 22:23:03",8.449211988
"04/03/2019, 22:23:23",8.445606871
"04/03/2019, 22:23:43",7.216080426
"04/03/2019, 22:24:03",8.43840341
"04/03/2019, 22:24:23",7.204685014
"04/03/2019, 22:24:43",7.198997471
"04/03/2019, 22:25:03",7.19331669
"04/03/2019, 22:25:23",7.18764266
"04/03/2019, 22:25:43",7.181975373
"04/03/2019, 22:26:03",8.416847101
"04/03/2019, 22:26:23",7.170660985
"04/03/2019, 22:26:43",8.409679643
"04/03/2019, 22:27:03",8.406099277
"04/03/2019, 22:27:23",8.402521151
"04/03/2019, 22:27:43",7.148112684
"04/03/2019, 22:28:03",8.395371611
"04/03/2019, 22:28:23",7.136878616
"04/03/2019, 22:28:43",8.388231011
"04/03/2019, 22:29:03",7.125671166
"04/03/2019, 22:29:23",8.381099336
"04/03/2019, 22:29:43",8.377536841
"04/03/2019, 22:30:03",7.108909731
"04/03/2019, 22:30:23",8.370418529
"04/03/2019, 22:30:43",8.366862708
"04/03/2019, 22:31:03",7.092207755
"04/03/2019, 22:31:23",8.359757728
"04/03/2019, 22:31:43",7.081106008
"04/03/2019, 22:32:03",8.352661619
"04/03/2019, 22:32:23",7.070030497
"04/03/2019, 22:32:43",7.064502556
"04/03/2019, 22:33:03",7.058981145
"04/03/2019, 22:33:23",8.338495961
"04/03/2019, 22:33:43",8.33496007
"04/03/2019, 22:34:03",8.331426385
"04/03/2019, 22:34:23",7.036960617
"04/03/2019, 22:34:43",8.324365626
"04/03/2019, 22:35:03",8.320838549
"04/03/2019, 22:35:23",7.020513328
"04/03/2019, 22:35:43",8.313790992
"04/03/2019, 22:36:03",8.310270508
"04/03/2019, 22:36:23",8.306752218
"04/03/2019, 22:36:43",6.998673941
"04/03/2019, 22:37:03",6.993230163
"04/03/2019, 22:37:23",8.296210498
"04/03/2019, 22:37:43",8.292700969
"04/03/2019, 22:38:03",6.976937244
"04/03/2019, 22:38:23",6.971519045
"04/03/2019, 22:38:43",8.282185492
"04/03/2019, 22:39:03",8.278684697
"04/03/2019, 22:39:23",6.955302646
"04/03/2019, 22:39:43",6.949909881
"04/03/2019, 22:40:03",6.944523451
"04/03/2019, 22:40:23",8.264703295
"04/03/2019, 22:40:43",8.261213381
"04/03/2019, 22:41:03",6.928402084
"04/03/2019, 22:41:23",8.254240064
"04/03/2019, 22:41:43",6.917686016
"04/03/2019, 22:42:03",8.247275419
"04/03/2019, 22:42:23",8.243796344
"04/03/2019, 22:42:43",6.901658999
"04/03/2019, 22:43:03",8.236844681
"04/03/2019, 22:43:23",6.891005606
"04/03/2019, 22:43:43",8.229901656
"04/03/2019, 22:44:03",6.880377157
"04/03/2019, 22:44:23",8.222967258
"04/03/2019, 22:44:43",6.869773581
"04/03/2019, 22:45:03",8.216041472
"04/03/2019, 22:45:23",8.212581804
"04/03/2019, 22:45:43",6.853914697
"04/03/2019, 22:46:03",6.848640761
"04/03/2019, 22:46:23",8.202215685
"04/03/2019, 22:46:43",8.198764601
"04/03/2019, 22:47:03",8.195315658
"04/03/2019, 22:47:23",6.827606581
"04/03/2019, 22:47:43",6.822363382
"04/03/2019, 22:48:03",8.184981665
"04/03/2019, 22:48:23",8.181541273
"04/03/2019, 22:48:43",8.178103016
"04/03/2019, 22:49:03",6.801451707
"04/03/2019, 22:49:23",8.171232894
"04/03/2019, 22:49:43",8.167801028
"04/03/2019, 22:50:03",8.164371288
"04/03/2019, 22:50:23",8.160943675
"04/03/2019, 22:50:43",8.157518185
"04/03/2019, 22:51:03",8.154094818
"04/03/2019, 22:51:23",8.150673571
"04/03/2019, 22:51:43",8.147254444
"04/03/2019, 22:52:03",6.754755626
"04/03/2019, 22:52:23",6.749597329
"04/03/2019, 22:52:43",6.744445031
"04/03/2019, 22:53:03",6.739298725
"04/03/2019, 22:53:23",6.734158401
"04/03/2019, 22:53:43",8.126784095
"04/03/2019, 22:54:03",6.723895666
"04/03/2019, 22:54:23",8.119977526
"04/03/2019, 22:54:43",6.713656761
"04/03/2019, 22:55:03",6.708546222
"04/03/2019, 22:55:23",6.703441616
"04/03/2019, 22:55:43",8.106389635
"04/03/2019, 22:56:03",6.693250163
"04/03/2019, 22:56:23",8.099608287
"04/03/2019, 22:56:43",6.683082337
"04/03/2019, 22:57:03",6.678007262
"04/03/2019, 22:57:23",6.672938069
"04/03/2019, 22:57:43",8.086070723
"04/03/2019, 22:58:03",8.082691559
"04/03/2019, 22:58:23",6.657765694
"04/03/2019, 22:58:43",6.652719942
"04/03/2019, 22:59:03",6.64768003
"04/03/2019, 22:59:23",8.06919576
"04/03/2019, 22:59:43",8.065827018
"04/03/2019, 23:00:03",8.062460355
"04/03/2019, 23:00:23",8.05909577
"04/03/2019, 23:00:43",8.055733261
"04/03/2019, 23:01:03",8.052372828
"04/03/2019, 23:01:23",8.049014468
"04/03/2019, 23:01:43",6.607569971
"04/03/2019, 23:02:03",6.602582245
"04/03/2019, 23:02:23",6.597600276
"04/03/2019, 23:02:43",6.592624057
"04/03/2019, 23:03:03",6.587653578
"04/03/2019, 23:03:23",8.028907762
"04/03/2019, 23:03:43",6.577729813
"04/03/2019, 23:04:03",6.572776509
"04/03/2019, 23:04:23",8.018882273
"04/03/2019, 23:04:43",8.015544562
"04/03/2019, 23:05:03",6.557950818
"04/03/2019, 23:05:23",8.008875306
"04/03/2019, 23:05:43",6.548095461
"04/03/2019, 23:06:03",8.002214263
"04/03/2019, 23:06:23",6.538262777
"04/03/2019, 23:06:43",7.995561421
"04/03/2019, 23:07:03",6.528452704
"04/03/2019, 23:07:23",6.523556126
"04/03/2019, 23:07:43",7.985597507
"04/03/2019, 23:08:03",7.982280289
"04/03/2019, 23:08:23",6.508900133
"04/03/2019, 23:08:43",6.504026022
"04/03/2019, 23:09:03",7.972340875
"04/03/2019, 23:09:23",6.494294584
"04/03/2019, 23:09:43",7.965724784
"04/03/2019, 23:10:03",7.962419788
"04/03/2019, 23:10:23",7.959116825
"04/03/2019, 23:10:43",6.474898619
"04/03/2019, 23:11:03",6.470063522
"04/03/2019, 23:11:23",6.465233967
"04/03/2019, 23:11:43",7.945925259
"04/03/2019, 23:12:03",6.455591452
"04/03/2019, 23:12:23",7.939341627
"04/03/2019, 23:12:43",6.445971013
"04/03/2019, 23:13:03",6.441169051
"04/03/2019, 23:13:23",6.436372586
"04/03/2019, 23:13:43",7.926198605
"04/03/2019, 23:14:03",7.922917891
"04/03/2019, 23:14:23",6.422016085
"04/03/2019, 23:14:43",7.916362502
"04/03/2019, 23:15:03",7.913087824
"04/03/2019, 23:15:23",6.407708766
"04/03/2019, 23:15:43",7.906544494
"04/03/2019, 23:16:03",7.903275839
"04/03/2019, 23:16:23",6.393450423
"04/03/2019, 23:16:43",7.896744541
"04/03/2019, 23:17:03",6.383971969
"04/03/2019, 23:17:23",7.890221249
"04/03/2019, 23:17:43",7.886962602
"04/03/2019, 23:18:03",7.883705952
"04/03/2019, 23:18:23",7.880451297
"04/03/2019, 23:18:43",7.877198637
"04/03/2019, 23:19:03",7.873947969
"04/03/2019, 23:19:23",7.870699292
"04/03/2019, 23:19:43",6.346273695
"04/03/2019, 23:20:03",6.341585536
"04/03/2019, 23:20:23",7.860965193
"04/03/2019, 23:20:43",6.332225218
"04/03/2019, 23:21:03",7.854485722
"04/03/2019, 23:21:23",6.322886184
"04/03/2019, 23:21:43",7.84801418
"04/03/2019, 23:22:03",7.844781379
"04/03/2019, 23:22:23",6.308917413
"04/03/2019, 23:22:43",6.304271734
"04/03/2019, 23:23:03",7.835094835
"04/03/2019, 23:23:23",7.831869936
"04/03/2019, 23:23:43",6.290366329
"04/03/2019, 23:24:03",7.825426052
"04/03/2019, 23:24:23",7.822207064
"04/03/2019, 23:24:43",6.276508216
"04/03/2019, 23:25:03",6.271899321
"04/03/2019, 23:25:23",7.812561899
"04/03/2019, 23:25:43",6.262697199
"04/03/2019, 23:26:03",7.806141607
"04/03/2019, 23:26:23",6.253515921
"04/03/2019, 23:26:43",6.24893308
"04/03/2019, 23:27:03",6.244355428
"04/03/2019, 23:27:23",6.239782959
"04/03/2019, 23:27:43",7.790125154
"04/03/2019, 23:28:03",6.230653538
"04/03/2019, 23:28:23",6.226096571
"04/03/2019, 23:28:43",6.221544758
"04/03/2019, 23:29:03",6.216998091
"04/03/2019, 23:29:23",6.212456563
"04/03/2019, 23:29:43",6.207920167
"04/03/2019, 23:30:03",7.767784098
"04/03/2019, 23:30:23",7.764600301
"04/03/2019, 23:30:43",7.761418445
"04/03/2019, 23:31:03",6.189825758
"04/03/2019, 23:31:23",7.755060552
"04/03/2019, 23:31:43",6.180809161
"04/03/2019, 23:32:03",6.176308489
"04/03/2019, 23:32:23",7.745538235
"04/03/2019, 23:32:43",6.167322363
"04/03/2019, 23:33:03",6.162836896
"04/03/2019, 23:33:23",7.736033312
"04/03/2019, 23:33:43",7.732868863
"04/03/2019, 23:34:03",6.14941079
"04/03/2019, 23:34:23",7.726545743
"04/03/2019, 23:34:43",7.72338707
"04/03/2019, 23:35:03",6.136029983
"04/03/2019, 23:35:23",7.717075491
"04/03/2019, 23:35:43",6.127134518
"04/03/2019, 23:36:03",6.122694287
"04/03/2019, 23:36:23",7.707622515
"04/03/2019, 23:36:43",7.704475356
"04/03/2019, 23:37:03",7.701330112
"04/03/2019, 23:37:23",6.104983209
"04/03/2019, 23:37:43",6.100567866
"04/03/2019, 23:38:03",6.096157481
"04/03/2019, 23:38:23",6.091752047
"04/03/2019, 23:38:43",6.087351555
"04/03/2019, 23:39:03",7.682498757
"04/03/2019, 23:39:23",6.078565376
"04/03/2019, 23:39:43",6.074179675
"04/03/2019, 23:40:03",7.673108805
"04/03/2019, 23:40:23",6.065423014
"04/03/2019, 23:40:43",6.061052042
"04/03/2019, 23:41:03",6.056685965
"04/03/2019, 23:41:23",6.052324778
"04/03/2019, 23:41:43",7.657496862
"04/03/2019, 23:42:03",6.043617044
"04/03/2019, 23:42:23",7.651265345
"04/03/2019, 23:42:43",6.034928787
"04/03/2019, 23:43:03",6.030591945
"04/03/2019, 23:43:23",7.641932241
"04/03/2019, 23:43:43",7.63882498
"04/03/2019, 23:44:03",7.635719603
"04/03/2019, 23:44:23",6.013293002
"04/03/2019, 23:44:43",6.00898034
"04/03/2019, 23:45:03",7.626414766
"04/03/2019, 23:45:23",7.623316913
"04/03/2019, 23:45:43",5.99607122
"04/03/2019, 23:46:03",5.991777781
"04/03/2019, 23:46:23",5.987489131
"04/03/2019, 23:46:43",7.610944262
"04/03/2019, 23:47:03",7.607855783
"04/03/2019, 23:47:23",5.974651854
"04/03/2019, 23:47:43",5.970382296
"04/03/2019, 23:48:03",5.966117496
"04/03/2019, 23:48:23",5.961857446
"04/03/2019, 23:48:43",5.957602139
"04/03/2019, 23:49:03",5.95335157
"04/03/2019, 23:49:23",5.949105731
"04/03/2019, 23:49:43",7.583215172
"04/03/2019, 23:50:03",5.94062822
"04/03/2019, 23:50:23",5.936396534
"04/03/2019, 23:50:43",5.932169554
"04/03/2019, 23:51:03",5.927947272
"04/03/2019, 23:51:23",5.923729682
"04/03/2019, 23:51:43",7.564812851
"04/03/2019, 23:52:03",7.561752286
"04/03/2019, 23:52:23",5.911105
"04/03/2019, 23:52:43",7.555636702
"04/03/2019, 23:53:03",7.552581682
"04/03/2019, 23:53:23",7.549528508
"04/03/2019, 23:53:43",5.894337391
"04/03/2019, 23:54:03",5.890157108
"04/03/2019, 23:54:23",7.540380046
"04/03/2019, 23:54:43",7.537334241
"04/03/2019, 23:55:03",7.534290276
"04/03/2019, 23:55:23",5.873482256
"04/03/2019, 23:55:43",7.528207856
"04/03/2019, 23:56:03",7.5251694
"04/03/2019, 23:56:23",5.861024538
"04/03/2019, 23:56:43",5.856881156
"04/03/2019, 23:57:03",7.516065026
"04/03/2019, 23:57:23",5.848608137
"04/03/2019, 23:57:43",7.510004593
"04/03/2019, 23:58:03",5.840353406
