Time,Weight
18/4/2019 16:38,3.27E-113
18/4/2019 16:38,1.20E-113
18/4/2019 16:38,4.42E-114
18/4/2019 16:38,1.63E-114
18/4/2019 16:38,5.98E-115
18/4/2019 16:38,2.20E-115
18/4/2019 16:38,8.10E-116
18/4/2019 16:38,2.98E-116
18/4/2019 16:38,1.10E-116
18/4/2019 16:38,4.03E-117
18/4/2019 16:38,1.48E-117
18/4/2019 16:38,5.45E-118
18/4/2019 16:38,2.01E-118
18/4/2019 16:38,7.38E-119
18/4/2019 16:38,2.72E-119
18/4/2019 16:38,9.99E-120
18/4/2019 16:38,3.68E-120
18/4/2019 16:38,1.35E-120
18/4/2019 16:38,4.97E-121
18/4/2019 16:38,1.83E-121
18/4/2019 16:38,6.73E-122
18/4/2019 16:38,2.48E-122
18/4/2019 16:38,9.11E-123
18/4/2019 16:38,3.35E-123
18/4/2019 16:38,1.23E-123
18/4/2019 16:38,4.54E-124
18/4/2019 16:38,1.67E-124
18/4/2019 16:38,6.14E-125
18/4/2019 16:38,2.26E-125
18/4/2019 16:38,8.31E-126
18/4/2019 16:38,3.06E-126
18/4/2019 16:38,1.12E-126
18/4/2019 16:38,4.14E-127
18/4/2019 16:38,1.52E-127
18/4/2019 16:38,5.60E-128
18/4/2019 16:38,2.06E-128
18/4/2019 16:38,7.58E-129
18/4/2019 16:38,2.79E-129
18/4/2019 16:38,1.03E-129
18/4/2019 16:38,3.77E-130
18/4/2019 16:38,1.39E-130
18/4/2019 16:38,5.10E-131
18/4/2019 16:38,1.88E-131
18/4/2019 16:38,6.91E-132
18/4/2019 16:38,2.54E-132
18/4/2019 16:38,9.35E-133
18/4/2019 16:38,3.44E-133
18/4/2019 16:38,1.27E-133
18/4/2019 16:38,4.65E-134
18/4/2019 16:38,1.71E-134
18/4/2019 16:38,6.30E-135
18/4/2019 16:38,2.32E-135
18/4/2019 16:38,8.53E-136
18/4/2019 16:38,3.14E-136
18/4/2019 16:38,1.15E-136
18/4/2019 16:38,4.24E-137
18/4/2019 16:38,1.56E-137
18/4/2019 16:38,5.74E-138
18/4/2019 16:38,2.11E-138
18/4/2019 16:38,7.77E-139
18/4/2019 16:38,2.86E-139
18/4/2019 16:38,1.05E-139
18/4/2019 16:38,3.87E-140
18/4/2019 16:38,1.42E-140
18/4/2019 16:38,5.24E-141
18/4/2019 16:38,1.93E-141
18/4/2019 16:38,7.09E-142
18/4/2019 16:38,2.61E-142
18/4/2019 16:38,9.59E-143
18/4/2019 16:38,3.53E-143
18/4/2019 16:38,1.30E-143
18/4/2019 16:38,4.78E-144
18/4/2019 16:38,1.76E-144
18/4/2019 16:38,6.46E-145
18/4/2019 16:38,2.38E-145
18/4/2019 16:38,8.75E-146
18/4/2019 16:38,3.22E-146
18/4/2019 16:38,1.18E-146
18/4/2019 16:38,4.36E-147
18/4/2019 16:38,1.60E-147
18/4/2019 16:38,5.89E-148
18/4/2019 16:38,2.17E-148
18/4/2019 16:38,7.98E-149
18/4/2019 16:38,2.93E-149
18/4/2019 16:38,1.08E-149
18/4/2019 16:38,3.97E-150
18/4/2019 16:38,1.46E-150
18/4/2019 16:38,5.38E-151
18/4/2019 16:38,1.98E-151
18/4/2019 16:38,7.27E-152
18/4/2019 16:38,2.68E-152
18/4/2019 16:38,9.85E-153
18/4/2019 16:38,3.62E-153
18/4/2019 16:38,1.33E-153
18/4/2019 16:38,4.90E-154
18/4/2019 16:38,1.80E-154
18/4/2019 16:38,6.63E-155
18/4/2019 16:38,2.44E-155
18/4/2019 16:38,8.98E-156
18/4/2019 16:38,3.30E-156
18/4/2019 16:38,1.21E-156
18/4/2019 16:38,4.47E-157
18/4/2019 16:38,1.64E-157
18/4/2019 16:38,6.05E-158
18/4/2019 16:38,2.23E-158
18/4/2019 16:38,8.19E-159
18/4/2019 16:38,3.01E-159
18/4/2019 16:38,1.11E-159
18/4/2019 16:38,4.08E-160
18/4/2019 16:38,1.50E-160
18/4/2019 16:38,5.52E-161
18/4/2019 16:38,2.03E-161
18/4/2019 16:38,7.47E-162
18/4/2019 16:38,2.75E-162
18/4/2019 16:38,1.01E-162
18/4/2019 16:38,3.72E-163
18/4/2019 16:38,1.37E-163
18/4/2019 16:38,5.03E-164
18/4/2019 16:38,1.85E-164
18/4/2019 16:38,6.81E-165
18/4/2019 16:38,2.50E-165
18/4/2019 16:38,9.21E-166
18/4/2019 16:38,3.39E-166
18/4/2019 16:38,1.25E-166
18/4/2019 16:38,4.59E-167
18/4/2019 16:38,1.69E-167
18/4/2019 16:38,6.21E-168
18/4/2019 16:38,2.28E-168
18/4/2019 16:38,8.40E-169
18/4/2019 16:38,3.09E-169
18/4/2019 16:38,1.14E-169
18/4/2019 16:38,4.18E-170
18/4/2019 16:38,1.54E-170
18/4/2019 16:38,5.66E-171
18/4/2019 16:38,2.08E-171
18/4/2019 16:38,7.66E-172
18/4/2019 16:38,2.82E-172
18/4/2019 16:38,1.04E-172
18/4/2019 16:38,3.81E-173
18/4/2019 16:38,1.40E-173
18/4/2019 16:38,5.16E-174
18/4/2019 16:38,1.90E-174
18/4/2019 16:38,6.99E-175
18/4/2019 16:38,2.57E-175
18/4/2019 16:38,9.45E-176
18/4/2019 16:38,3.48E-176
18/4/2019 16:38,1.28E-176
18/4/2019 16:38,4.71E-177
18/4/2019 16:38,1.73E-177
18/4/2019 16:38,6.37E-178
18/4/2019 16:38,2.34E-178
18/4/2019 16:38,8.62E-179
18/4/2019 16:38,3.17E-179
18/4/2019 16:38,1.17E-179
18/4/2019 16:38,4.29E-180
18/4/2019 16:38,1.58E-180
18/4/2019 16:38,5.81E-181
18/4/2019 16:38,2.14E-181
18/4/2019 16:38,7.86E-182
18/4/2019 16:38,2.89E-182
18/4/2019 16:38,1.06E-182
18/4/2019 16:38,3.91E-183
18/4/2019 16:38,1.44E-183
18/4/2019 16:38,5.30E-184
18/4/2019 16:38,1.95E-184
18/4/2019 16:38,7.17E-185
18/4/2019 16:38,2.64E-185
18/4/2019 16:38,9.70E-186
18/4/2019 16:38,3.57E-186
18/4/2019 16:38,1.31E-186
18/4/2019 16:38,4.83E-187
18/4/2019 16:38,1.78E-187
18/4/2019 16:38,6.54E-188
18/4/2019 16:38,2.40E-188
18/4/2019 16:38,8.85E-189
18/4/2019 16:38,3.25E-189
18/4/2019 16:38,1.20E-189
18/4/2019 16:38,4.40E-190
18/4/2019 16:38,1.62E-190
18/4/2019 16:38,5.96E-191
18/4/2019 16:38,2.19E-191
18/4/2019 16:38,8.07E-192
18/4/2019 16:38,2.97E-192
18/4/2019 16:38,1.09E-192
18/4/2019 16:38,4.02E-193
18/4/2019 16:38,1.48E-193
18/4/2019 16:38,5.44E-194
18/4/2019 16:38,2.00E-194
18/4/2019 16:38,7.36E-195
18/4/2019 16:38,2.71E-195
18/4/2019 16:38,9.96E-196
18/4/2019 16:38,3.66E-196
18/4/2019 16:38,1.35E-196
18/4/2019 16:38,4.96E-197
18/4/2019 16:38,1.82E-197
18/4/2019 16:38,6.71E-198
18/4/2019 16:38,2.47E-198
18/4/2019 16:38,9.08E-199
18/4/2019 16:38,3.34E-199
18/4/2019 16:38,1.23E-199
18/4/2019 16:38,4.52E-200
18/4/2019 16:38,1.66E-200
18/4/2019 16:38,6.12E-201
18/4/2019 16:38,2.25E-201
18/4/2019 16:38,8.28E-202
18/4/2019 16:38,3.05E-202
18/4/2019 16:38,1.12E-202
18/4/2019 16:38,4.12E-203
18/4/2019 16:38,1.52E-203
18/4/2019 16:38,5.58E-204
18/4/2019 16:38,2.05E-204
18/4/2019 16:38,7.55E-205
18/4/2019 16:38,2.78E-205
18/4/2019 16:38,1.02E-205
18/4/2019 16:38,3.76E-206
18/4/2019 16:38,1.38E-206
18/4/2019 16:38,5.09E-207
18/4/2019 16:38,1.87E-207
18/4/2019 16:38,6.88E-208
18/4/2019 16:38,2.53E-208
18/4/2019 16:38,9.32E-209
18/4/2019 16:38,3.43E-209
18/4/2019 16:38,1.26E-209
18/4/2019 16:38,4.64E-210
18/4/2019 16:38,1.71E-210
18/4/2019 16:38,6.28E-211
18/4/2019 16:38,2.31E-211
18/4/2019 16:38,8.50E-212
18/4/2019 16:38,3.13E-212
18/4/2019 16:38,1.15E-212
18/4/2019 16:38,4.23E-213
18/4/2019 16:38,1.56E-213
18/4/2019 16:38,5.72E-214
18/4/2019 16:38,2.11E-214
18/4/2019 16:38,7.75E-215
18/4/2019 16:38,2.85E-215
18/4/2019 16:38,1.05E-215
18/4/2019 16:38,3.86E-216
18/4/2019 16:38,1.42E-216
18/4/2019 16:38,5.22E-217
18/4/2019 16:38,1.92E-217
18/4/2019 16:38,7.06E-218
18/4/2019 16:38,2.60E-218
18/4/2019 16:38,9.56E-219
18/4/2019 16:38,3.52E-219
18/4/2019 16:38,1.29E-219
18/4/2019 16:38,4.76E-220
18/4/2019 16:38,1.75E-220
18/4/2019 16:38,6.44E-221
18/4/2019 16:38,2.37E-221
18/4/2019 16:38,8.72E-222
18/4/2019 16:38,3.21E-222
18/4/2019 16:38,1.18E-222
18/4/2019 16:38,4.34E-223
18/4/2019 16:38,1.60E-223
18/4/2019 16:38,5.87E-224
18/4/2019 16:38,2.16E-224
18/4/2019 16:38,7.95E-225
18/4/2019 16:38,2.92E-225
18/4/2019 16:38,1.08E-225
18/4/2019 16:38,3.96E-226
18/4/2019 16:38,1.46E-226
18/4/2019 16:38,5.36E-227
18/4/2019 16:38,1.97E-227
18/4/2019 16:38,7.25E-228
18/4/2019 16:38,2.67E-228
18/4/2019 16:38,9.81E-229
18/4/2019 16:38,3.61E-229
18/4/2019 16:38,1.33E-229
18/4/2019 16:38,4.88E-230
18/4/2019 16:38,1.80E-230
18/4/2019 16:38,6.61E-231
18/4/2019 16:38,2.43E-231
18/4/2019 16:38,8.95E-232
18/4/2019 16:38,3.29E-232
18/4/2019 16:38,1.21E-232
18/4/2019 16:38,4.45E-233
18/4/2019 16:38,1.64E-233
18/4/2019 16:38,6.03E-234
18/4/2019 16:38,2.22E-234
18/4/2019 16:38,8.16E-235
18/4/2019 16:38,3.00E-235
18/4/2019 16:38,1.10E-235
18/4/2019 16:38,4.06E-236
18/4/2019 16:38,1.49E-236
18/4/2019 16:38,5.50E-237
18/4/2019 16:38,2.02E-237
18/4/2019 16:38,7.44E-238
18/4/2019 16:38,2.74E-238
18/4/2019 16:38,1.01E-238
18/4/2019 16:38,3.70E-239
18/4/2019 16:38,1.36E-239
18/4/2019 16:38,5.01E-240
18/4/2019 16:38,1.84E-240
18/4/2019 16:38,6.78E-241
18/4/2019 16:38,2.50E-241
18/4/2019 16:38,9.18E-242
18/4/2019 16:38,3.38E-242
18/4/2019 16:38,1.24E-242
18/4/2019 16:38,4.57E-243
18/4/2019 16:38,1.68E-243
18/4/2019 16:38,6.19E-244
18/4/2019 16:38,2.28E-244
18/4/2019 16:38,8.37E-245
18/4/2019 16:38,3.08E-245
18/4/2019 16:38,1.13E-245
18/4/2019 16:38,4.17E-246
18/4/2019 16:38,1.53E-246
18/4/2019 16:38,5.64E-247
18/4/2019 16:38,2.08E-247
18/4/2019 16:38,7.63E-248
18/4/2019 16:38,2.81E-248
18/4/2019 16:38,1.03E-248
18/4/2019 16:38,3.80E-249
18/4/2019 16:38,1.40E-249
18/4/2019 16:38,5.14E-250
18/4/2019 16:38,1.89E-250
18/4/2019 16:38,6.96E-251
18/4/2019 16:38,2.56E-251
18/4/2019 16:38,9.42E-252
18/4/2019 16:38,3.47E-252
18/4/2019 16:38,1.27E-252
18/4/2019 16:38,4.69E-253
18/4/2019 16:38,1.73E-253
18/4/2019 16:38,6.35E-254
18/4/2019 16:38,2.34E-254
18/4/2019 16:38,8.59E-255
18/4/2019 16:38,3.16E-255
18/4/2019 16:38,1.16E-255
18/4/2019 16:38,4.28E-256
18/4/2019 16:38,1.57E-256
18/4/2019 16:38,5.79E-257
18/4/2019 16:38,2.13E-257
18/4/2019 16:38,7.83E-258
18/4/2019 16:38,2.88E-258
18/4/2019 16:38,1.06E-258
18/4/2019 16:38,3.90E-259
18/4/2019 16:38,1.43E-259
18/4/2019 16:38,5.28E-260
18/4/2019 16:38,1.94E-260
18/4/2019 16:38,7.14E-261
18/4/2019 16:38,2.63E-261
18/4/2019 16:38,9.67E-262
18/4/2019 16:38,3.56E-262
18/4/2019 16:38,1.31E-262
18/4/2019 16:38,4.81E-263
18/4/2019 16:38,1.77E-263
18/4/2019 16:38,6.51E-264
18/4/2019 16:38,2.40E-264
18/4/2019 16:38,8.82E-265
18/4/2019 16:38,3.24E-265
18/4/2019 16:38,1.19E-265
18/4/2019 16:38,4.39E-266
18/4/2019 16:38,1.61E-266
18/4/2019 16:38,5.94E-267
18/4/2019 16:38,2.19E-267
18/4/2019 16:38,8.04E-268
18/4/2019 16:38,2.96E-268
18/4/2019 16:38,1.09E-268
18/4/2019 16:38,4.00E-269
18/4/2019 16:38,1.47E-269
18/4/2019 16:38,5.42E-270
18/4/2019 16:38,1.99E-270
18/4/2019 16:38,7.33E-271
18/4/2019 16:38,2.70E-271
18/4/2019 16:38,9.92E-272
18/4/2019 16:38,3.65E-272
18/4/2019 16:38,1.34E-272
18/4/2019 16:38,4.94E-273
18/4/2019 16:38,1.82E-273
18/4/2019 16:38,6.68E-274
18/4/2019 16:38,2.46E-274
18/4/2019 16:38,9.05E-275
18/4/2019 16:38,3.33E-275
18/4/2019 16:38,1.22E-275
18/4/2019 16:38,4.50E-276
18/4/2019 16:38,1.66E-276
18/4/2019 16:38,6.10E-277
18/4/2019 16:38,2.24E-277
18/4/2019 16:38,8.25E-278
18/4/2019 16:38,3.03E-278
18/4/2019 16:38,1.12E-278
18/4/2019 16:38,4.11E-279
18/4/2019 16:38,1.51E-279
18/4/2019 16:38,5.56E-280
18/4/2019 16:38,2.04E-280
18/4/2019 16:38,7.52E-281
18/4/2019 16:38,2.77E-281
18/4/2019 16:38,1.02E-281
18/4/2019 16:38,3.75E-282
18/4/2019 16:38,1.38E-282
18/4/2019 16:38,5.07E-283
18/4/2019 16:38,1.86E-283
18/4/2019 16:38,6.86E-284
18/4/2019 16:38,2.52E-284
18/4/2019 16:38,9.28E-285
18/4/2019 16:38,3.42E-285
18/4/2019 16:38,1.26E-285
18/4/2019 16:38,4.62E-286
18/4/2019 16:38,1.70E-286
18/4/2019 16:38,6.26E-287
18/4/2019 16:38,2.30E-287
18/4/2019 16:38,8.47E-288
18/4/2019 16:38,3.11E-288
18/4/2019 16:38,1.15E-288
18/4/2019 16:38,4.21E-289
18/4/2019 16:38,1.55E-289
18/4/2019 16:38,5.70E-290
18/4/2019 16:38,2.10E-290
18/4/2019 16:38,7.72E-291
18/4/2019 16:38,2.84E-291
18/4/2019 16:38,1.04E-291
18/4/2019 16:38,3.84E-292
18/4/2019 16:38,1.41E-292
18/4/2019 16:38,5.20E-293
18/4/2019 16:38,1.91E-293
18/4/2019 16:38,7.04E-294
18/4/2019 16:38,2.59E-294
18/4/2019 16:38,9.53E-295
18/4/2019 16:38,3.50E-295
18/4/2019 16:38,1.29E-295
18/4/2019 16:38,4.74E-296
18/4/2019 16:38,1.74E-296
18/4/2019 16:38,6.42E-297
18/4/2019 16:38,2.36E-297
18/4/2019 16:38,8.69E-298
18/4/2019 16:38,3.20E-298
18/4/2019 16:38,1.18E-298
18/4/2019 16:38,4.32E-299
18/4/2019 16:38,1.59E-299
18/4/2019 16:38,5.85E-300
18/4/2019 16:38,2.15E-300
18/4/2019 16:38,7.92E-301
18/4/2019 16:38,2.91E-301
18/4/2019 16:38,1.07E-301
18/4/2019 16:38,3.94E-302
18/4/2019 16:38,1.45E-302
18/4/2019 16:38,5.34E-303
18/4/2019 16:38,1.96E-303
18/4/2019 16:38,7.22E-304
18/4/2019 16:38,2.66E-304
18/4/2019 16:38,9.78E-305
18/4/2019 16:38,3.60E-305
18/4/2019 16:38,1.32E-305
18/4/2019 16:38,4.87E-306
18/4/2019 16:38,1.79E-306
18/4/2019 16:38,6.59E-307
18/4/2019 16:38,2.42E-307
18/4/2019 16:38,8.91E-308
18/4/2019 16:38,3.28E-308
18/4/2019 16:38,0.00E+00
18/4/2019 16:38,0.00E+00
18/4/2019 16:38,0.00E+00
18/4/2019 16:38,6.00650696202545e-310
18/4/2019 16:38,2.2096704245923e-310
18/4/2019 16:38,8.1289232096734e-311
18/4/2019 16:38,2.9904637276987e-311
18/4/2019 16:38,1.100130125043e-311
18/4/2019 16:38,4.047152555937e-312
18/4/2019 16:38,1.488864221005e-312
18/4/2019 16:38,5.47722536625e-313
18/4/2019 16:38,2.014958615e-313
18/4/2019 16:38,7.412618464e-314
18/4/2019 16:38,2.726949878e-314
18/4/2019 16:38,1.0031888316e-314
18/4/2019 16:38,3.690526107e-315
18/4/2019 16:38,1.35766868e-315
18/4/2019 16:38,4.99458866e-316
18/4/2019 16:38,1.83741037e-316
18/4/2019 16:38,6.759411e-317
18/4/2019 16:38,2.486731e-317
18/4/2019 16:38,9.14812e-318
18/4/2019 16:38,3.365575e-318
18/4/2019 16:38,1.23714e-318
18/4/2019 16:38,4.5454e-319
18/4/2019 16:38,1.6798e-319
18/4/2019 16:38,6.1264e-320
18/4/2019 16:38,2.174e-320
18/4/2019 16:38,7.905e-321
18/4/2019 16:38,3.953e-321
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
18/4/2019 16:38,0
